ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio
60213610056,The O'Farrell Charter,32.702116,-117.065832,1789.0,105.0,4,1,17.038095238095238,0.11947878382893418,0.04183499634947676
60213712191,Santa Clarita Valley International,34.450486,-118.624615,827.0,38.0,4,1,21.763157894736842,0.05519545606414968,0.05390926208195105
60213813852,ACE Inspire Academy,37.350865,-121.873001,229.0,9.0,2,1,25.444444444444443,0.01523554961577013,0.06331629755820557
60214012717,KIPP Empower Academy,33.96202,-118.28247,560.0,27.0,1,1,20.74074074074074,0.037353825593050456,0.05129661177361348
60214213657,KIPP Iluminar Academy,34.040179,-118.161378,569.0,27.0,1,1,21.074074074074073,0.037955228867357166,0.052148400530001894
60214310866,Gabriella Charter,34.079534,-118.257459,437.0,24.0,1,1,18.208333333333332,0.02913464751085867,0.044825383304940375
60214413757,Alpha: Jose Hernandez,37.326597,-121.835143,412.0,26.0,1,1,15.846153846153847,0.02746408286000668,0.038789149521687855
60214510838,N.E.W. Academy Canoga Park,34.206659,-118.598059,384.0,21.0,1,1,18.285714285714285,0.025593050451052455,0.045023119980530546
60214713935,Empowering Possibilities International Charter,38.55449,-121.562395,303.0,18.0,1,1,16.833333333333332,0.020180420982292013,0.04131175468483816
60214808303,Preuss School UCSD,32.882984,-117.222249,853.0,42.0,3,1,20.30952380952381,0.056932843301035756,0.05019469457288878
60214911882,Village Charter,38.466301,-122.772951,92.0,5.0,1,1,18.4,0.006080855329101236,0.04531516183986371
60215014259,Method Schools LA,33.561334,-117.209205,201.0,17.0,4,1,11.823529411764707,0.013364517206815902,0.028509870728529917
60215211893,KIPP King Collegiate High,37.674465,-122.150454,660.0,40.0,3,1,16.5,0.04403608419645841,0.04045996592844975
60215310951,Ezequiel Tafoya Alvarado Academy,36.987259,-120.068906,615.0,24.0,1,1,25.625,0.041029067824924825,0.06377768313458262
60215413004,KIPP Scholar Academy,34.011172,-118.310075,388.0,18.0,2,1,21.555555555555557,0.02586034079518877,0.05337876206700739
60215503982,Creative Arts Charter,37.77983,-122.435891,435.0,23.0,1,1,18.91304347826087,0.02900100233879051,0.046626175838826764
60215614215,Placer Academy Charter,38.795144,-121.229746,315.0,16.0,1,1,19.6875,0.02098229201470097,0.048605195911413976
60215700736,Tree of Life International Charter,40.465992,-122.332834,288.0,14.0,1,1,20.571428571428573,0.019178082191780823,0.050863957167193975
60215914091,Connecting Waters Charter - East Bay,37.60376,-122.02498,514.0,45.0,4,1,11.422222222222222,0.0342799866354828,0.02748438387279955
60216000093,Alta Loma Elementary,34.1258,-117.5974,415.0,17.0,1,1,24.41176470588235,0.02766455061810892,0.06067742258743361
60216000094,Alta Loma Junior High,34.1409,-117.6099,644.0,27.0,2,1,23.85185185185185,0.042966922819913135,0.05924664016657202
60216000095,Carnelian Elementary,34.1252,-117.6155,456.0,17.0,1,1,26.823529411764707,0.03040427664550618,0.06684036476600863
60216000096,Jasper Elementary,34.1296,-117.6196,471.0,21.0,1,1,22.428571428571427,0.031406615436017374,0.055609637381358
60216000097,Floyd M. Stork Elementary,34.1522,-117.6215,625.0,25.0,1,1,25.0,0.041697293685265625,0.06218057921635435
60216007259,Banyan Elementary,34.1427,-117.5669,583.0,25.0,1,1,23.32,0.038890745071834286,0.05788756388415674
60216007640,Deer Canyon Elementary,34.1308,-117.5815,588.0,23.0,1,1,25.565217391304348,0.03922485800200468,0.06362491667283905
60216008114,Hermosa Elementary,34.15,-117.5835,589.0,20.0,1,1,29.45,0.03929168058803876,0.0735519591141397
60216009298,Victoria Groves Elementary,34.1293,-117.5653,541.0,24.0,1,1,22.541666666666668,0.03608419645840294,0.05589863713798979
60216009697,Vineyard Junior High,34.1371,-117.5816,648.0,27.0,2,1,24.0,0.04323421316404945,0.0596252129471891
60216110431,Live Oak Charter,38.241053,-122.629769,261.0,13.0,1,1,20.076923076923077,0.017373872368860673,0.04960031450661775
60216214044,Rocketship Futuro Academy,37.995744,-122.034956,648.0,19.0,1,1,34.10526315789474,0.04323421316404945,0.08544786156191161
60216314412,Perseverance Preparatory,37.338833,-121.879124,57.0,4.0,2,1,14.25,0.003742064817908453,0.03471039182282794
60216407497,School of Unlimited Learning,36.742404,-119.792701,168.0,11.0,3,1,15.272727272727273,0.01115937186769128,0.03732383459811058
60216511561,Achieve Academy,37.782075,-122.226605,548.0,25.0,1,1,21.92,0.036551954560641496,0.05431005110732539
60216612865,Sunrise Middle,37.351096,-121.87187,289.0,9.0,2,1,32.111111111111114,0.0192449047778149,0.0803520726859739
60216714206,Ambassador Phillip V. Sanchez II Public Charter,36.72743,-119.8037,254.0,10.0,4,1,25.4,0.016906114266622117,0.06320272572402044
60216810500,Coastal Grove Charter,40.877521,-124.099238,234.0,14.0,1,1,16.714285714285715,0.015569662545940527,0.04100754441469945
60216913485,Summit Public School: Denali,37.39716,-122.015451,677.0,37.0,3,1,18.2972972972973,0.04517206815903776,0.045052718817625126
60217010698,Connecting Waters Charter,37.639504,-120.762857,980.0,73.0,4,1,13.424657534246576,0.06541931172736386,0.032601339525331965
60217113952,Insight @ San Joaquin,34.275884,-118.797998,202.0,5.0,4,1,40.4,0.013431339792849982,0.10153321976149915
60217211256,KIPP Bayview Academy,37.71956,-122.396611,258.0,14.0,2,1,18.428571428571427,0.017173404610758437,0.04538817230469701
60217300858,Feaster (Mae L.) Charter,32.642065,-117.096907,1144.0,57.0,1,1,20.07017543859649,0.0763782158369529,0.04958307181924146
60217414324,iLead Agua Dulce,34.487756,-118.332441,322.0,14.0,4,1,23.0,0.021450050116939526,0.05706984667802385
60217514235,Allegiance STEAM Academy - Thrive,34.015961,-117.676819,888.0,39.0,1,1,22.76923076923077,0.05927163381222854,0.056480146769754956
60217610851,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,34.03651,-118.282879,1003.0,41.0,3,1,24.463414634146343,0.06695623120614767,0.060809407071924226
60217708682,Blue Oak Charter,39.753353,-121.868982,271.0,15.0,1,1,18.066666666666666,0.01804209822920147,0.044463373083475304
60217812215,Goethe International Charter,33.98708,-118.419309,388.0,19.0,1,1,20.42105263157895,0.02586034079518877,0.05047969156280822
60217913871,The Academy of Alameda Elementary,37.777038,-122.285398,278.0,12.0,1,1,23.166666666666668,0.018509856331440026,0.05749574105621807
60218011207,School of Arts and Enterprise,34.060236,-117.75056,698.0,39.0,3,1,17.897435897435898,0.04657534246575343,0.04403092648407811
60218112028,Aveson Global Leadership Academy,34.1985,-118.15844,266.0,14.0,3,1,19.0,0.017707985299031073,0.046848381601362864
60218208027,PUC Comm Charter Mid and PUC Comm Charter Early College High,34.279855,-118.382648,813.0,40.0,3,1,20.325,0.05425993985967257,0.050234241908006814
60218314124,Growth Public,38.56223,-121.3531,249.0,12.0,1,1,20.75,0.01657200133645172,0.05132027257240205
60218414282,KIPP Navigate College Prep,37.346058,-121.806249,356.0,21.0,3,1,16.952380952380953,0.02372201804209823,0.04161596495497688
60218512195,King-Chavez Community High,32.71865,-117.16263,331.0,18.0,3,1,18.38888888888889,0.02205145339124624,0.04528676888131744
60218613088,Citizens of the World Charter School Mar Vista,34.031977,-118.442633,555.0,25.0,1,1,22.2,0.03701971266288005,0.055025553662691656
60218714269,Animo Compton Charter,33.911106,-118.271082,295.0,19.0,3,1,15.526315789473685,0.01964584029401938,0.03797184614005201
60218912616,Para Los Ninos - Evelyn Thurman Gratts,34.056079,-118.264098,214.0,14.0,1,1,15.285714285714286,0.014233210825258937,0.037357021173034806
60219012817,Alliance Susan and Eric Smidt Technology High,34.072208,-118.220433,369.0,21.0,3,1,17.571428571428573,0.024590711660541262,0.04319785835969823
60219112478,Rocketship Los Suenos Academy,37.344465,-121.85255,400.0,18.0,1,1,22.22222222222222,0.026662211827597728,0.055082339579784215
60219213735,East Bay Innovation Academy,37.746032,-122.141364,563.0,31.0,3,1,18.161290322580644,0.03755429335115269,0.04470517118206298
60219311829,Ventura Charter School of Arts and Global Education,34.301183,-119.291359,445.0,19.0,1,1,23.42105263157895,0.029669228199131304,0.058145790370303964
60219412010,Magnolia Science Academy 3,33.84912,-118.251,417.0,22.0,3,1,18.954545454545453,0.027798195790177078,0.04673222858912808
60219513732,New Opportunities Charter,33.962767,-118.352866,244.0,11.0,3,1,22.181818181818183,0.016237888406281323,0.054979092457797744
60219612950,Aspire Slauson Academy Charter,33.98717,-118.274751,328.0,12.0,1,1,27.333333333333332,0.021850985633144002,0.06814310051107325
60219710398,Santa Ynez Valley Charter,34.61674,-120.083,172.0,10.0,1,1,17.2,0.011426662211827598,0.04224872231686542
60219912650,Life Source International Charter,34.688284,-118.137277,328.0,15.0,1,1,21.866666666666667,0.021850985633144002,0.05417376490630324
60220013471,Intellectual Virtues Academy of Long Beach,33.82301,-118.18724,232.0,11.0,2,1,21.09090909090909,0.015436017373872369,0.05219142016416293
60220108292,Grove,34.053607,-117.216678,244.0,18.0,3,1,13.555555555555555,0.016237888406281323,0.03293583191368541
60220212622,TEACH Academy of Technologies,33.94378,-118.30932,416.0,13.0,2,1,32.0,0.027731373204143,0.08006814310051108
60220311970,North County Trade Tech High,33.21301,-117.25526,167.0,14.0,3,1,11.928571428571429,0.0110925492816572,0.028778291555122903
60220412549,River Montessori Elementary Charter,38.22606,-122.58675,128.0,7.0,1,1,18.285714285714285,0.008486468426328098,0.045023119980530546
60220512322,Magnolia Science Academy 6,34.04581,-118.317291,83.0,6.0,2,1,13.833333333333334,0.005479452054794521,0.033645655877342424
60220603050,Granada Hills Charter,34.261475,-118.52446,5675.0,219.0,4,1,25.91324200913242,0.3791513531573672,0.06451424704207603
60220714250,Elite Academic Academy - Lucerne,33.500296,-117.161076,598.0,47.0,4,1,12.72340425531915,0.039893083862345476,0.03080938055021929
60220802893,Oakland Charter Academy,37.77517,-122.21318,246.0,11.0,2,1,22.363636363636363,0.01637153357834948,0.05544370450673688
60220914262,Mojave River Academy - Oro Grande,34.50739,-117.39243,665.0,27.0,4,1,24.62962962962963,0.044370197126628805,0.06123414726481166
60221014050,Kinetic Academy,33.67629,-117.99014,320.0,18.0,1,1,17.77777777777778,0.021316404944871366,0.04372515616127201
60221102023,Helix High,32.754868,-117.037595,2462.0,102.0,3,1,24.137254901960784,0.16445038422986968,0.059975949493937274
60221210459,Aspire Lionel Wilson College Preparatory Academy,37.729507,-122.179891,483.0,20.0,3,1,24.15,0.032208486468426334,0.06000851788756389
60221314196,WISH Community,33.9682,-118.40494,775.0,38.0,1,1,20.394736842105264,0.05172068159037755,0.050412445082040715
60221414240,Pivot Charter School Riverside,33.89039,-117.56465,137.0,8.0,4,1,17.125,0.009087871700634813,0.04205706984667803
60221514355,Da Vinci RISE High,33.907393,-118.341508,209.0,7.0,3,1,29.857142857142858,0.013899097895088539,0.07459235823801412
60221612790,Harvest Ridge Cooperative Charter,38.87353,-121.136088,266.0,13.0,4,1,20.46153846153846,0.017707985299031073,0.05058314768706591
60221712198,ACE Empower Academy,37.34846,-121.84351,208.0,8.0,2,1,26.0,0.01383227530905446,0.0647359454855196
60221813348,PREPA TEC - Los Angeles,33.966437,-118.230577,273.0,12.0,2,1,22.75,0.01817574340126963,0.05643100511073254
60221911640,Animo Watts College Preparatory Academy,33.918038,-118.264132,580.0,29.0,3,1,20.0,0.03869027731373204,0.04940374787052811
60222000098,Alta Vista Elementary,36.058348,-118.966109,514.0,24.0,1,1,21.416666666666668,0.0342799866354828,0.05302385008517888
60222112989,Alpha: Blanca Alvarado,37.326597,-121.835143,388.0,18.0,1,1,21.555555555555557,0.02586034079518877,0.05337876206700739
60222212625,Summit Public School: Tahoma,37.25332,-121.819895,371.0,25.0,3,1,14.84,0.024724356832609422,0.03621805792163544
60222514101,Sherman Thomas STEM Academy,36.984439,-120.066255,75.0,2.0,2,1,37.5,0.004944871366521885,0.09412265758091994
60222610833,Ocean Charter,33.984167,-118.427567,547.0,24.0,1,1,22.791666666666668,0.03648513197460742,0.0565374787052811
60222711563,AIMS College Prep High,37.811395,-122.248763,446.0,10.0,3,1,44.6,0.029736050785165384,0.1122657580919932
60222810846,Synergy Charter Academy,34.014047,-118.259976,303.0,12.0,1,1,25.25,0.020180420982292013,0.06281942078364566
60222912395,Everest Public High,37.473597,-122.204194,322.0,23.0,3,1,14.0,0.021450050116939526,0.034071550255536626
60223012197,YouthBuild Charter School of California,34.03212,-118.266141,774.0,39.0,3,1,19.846153846153847,0.05165385900434347,0.049010614598348844
60223113851,Collegiate Charter High School of Los Angeles,34.027172,-118.193248,206.0,9.0,3,1,22.88888888888889,0.0136986301369863,0.05678591709256105
60223214427,High Tech Middle Mesa,32.815564,-117.181799,345.0,15.0,2,1,23.0,0.022986969595723352,0.05706984667802385
60223312016,University Preparatory Academy Charter,37.291038,-121.87394,716.0,34.0,3,1,21.058823529411764,0.04777814901436686,0.052109429802585434
60223414064,Ross Valley Charter,37.98972,-122.590391,210.0,9.0,1,1,23.333333333333332,0.013965920481122619,0.05792163543441227
60223511313,Oscar De La Hoya Animo Charter High,34.02321,-118.20342,613.0,30.0,3,1,20.433333333333334,0.040895422652856665,0.050511073253833055
60223612768,Mission Preparatory,37.75522,-122.40886,467.0,18.0,1,1,25.944444444444443,0.031139325091881054,0.06459398069278818
60223708508,Camino Nuevo Charter Academy,34.055536,-118.273602,579.0,26.0,1,1,22.26923076923077,0.038623454727697966,0.05520246363517233
60223813531,Hayward Twin Oaks Montessori,37.6726,-122.0983,488.0,20.0,4,1,24.4,0.03254259939859673,0.0606473594548552
60223912755,Wildflower Open Classroom,39.75835,-121.842015,136.0,9.0,1,1,15.11111111111111,0.009021049114600735,0.03691084611016468
60224013778,Kipp Prize Preparatory Academy,37.337856,-121.839923,411.0,16.0,2,1,25.6875,0.0273972602739726,0.06393739352640546
60224112782,ISANA Octavia Academy,34.116096,-118.240912,415.0,18.0,1,1,23.055555555555557,0.02766455061810892,0.05721181147075526
60224212019,Fenton Primary Center,34.27646,-118.40344,607.0,30.0,1,1,20.233333333333334,0.04049448713665219,0.05
60224300688,Orange County Academy of Sciences and Arts,33.53669,-117.69629,257.0,15.0,1,1,17.133333333333333,0.017106582024724357,0.042078364565587736
60224412945,Great Valley Academy - Salida,37.724205,-121.07838,811.0,34.0,1,1,23.852941176470587,0.05412629468760441,0.05924942378995891
60224510992,Orange County Educational Arts Academy,33.752618,-117.869165,593.0,28.0,1,1,21.178571428571427,0.03955897093217508,0.052415429544901436
60224613041,Sierra Foothill Charter,37.42374,-120.101308,136.0,6.0,1,1,22.666666666666668,0.009021049114600735,0.05621805792163544
60224712930,Guajome Learning Center,33.229582,-117.249502,90.0,3.0,4,1,30.0,0.005947210157033077,0.07495741056218058
60224814228,Audeo Charter School III,33.071596,-117.065668,106.0,4.0,3,1,26.5,0.0070163715335783495,0.06601362862010222
60224910526,Para Los Ninos Charter,34.035182,-118.237041,296.0,16.0,1,1,18.5,0.019712662880053456,0.04557069846678024
60225000099,Alta-Dutch Flat Elementary,39.207566,-120.807937,90.0,4.0,1,1,22.5,0.005947210157033077,0.05579216354344123
60225113738,Downtown College Preparatory Middle,37.31614,-121.87308,435.0,16.0,2,1,27.1875,0.02900100233879051,0.06777044293015333
60225211473,Dixon Montessori Charter,38.44876,-121.83213,438.0,19.0,1,1,23.05263157894737,0.029201470096892748,0.05720433963955887
60225311800,Chrysalis Charter,40.561241,-122.241781,217.0,11.0,1,1,19.727272727272727,0.014433678583361175,0.048706829797119405
60225412235,Magnolia Science Academy 7,34.221647,-118.534031,280.0,11.0,1,1,25.454545454545453,0.018643501503508186,0.06334210933870218
60225511889,Discovery Charter Preparatory #2,34.318989,-118.424839,199.0,15.0,3,1,13.266666666666667,0.013230872034747744,0.03219761499148212
60225613895,Valiente College Preparatory Charter,33.95476,-118.20696,127.0,10.0,2,1,12.7,0.008419645840294018,0.030749574105621805
60225710849,Animo Pat Brown,33.96395,-118.242603,625.0,27.0,3,1,23.14814814814815,0.041697293685265625,0.05744841945864093
60225814145,Coastal Academy Charter,33.207426,-117.29272,1821.0,79.0,4,1,23.050632911392405,0.12161710658202472,0.05719923231190564
60225913763,KIPP Heritage Academy,37.286825,-121.832845,452.0,21.0,2,1,21.523809523809526,0.03013698630136986,0.05329763932830373
60226004112,Sonoma Charter,38.322439,-122.488091,203.0,9.0,1,1,22.555555555555557,0.013498162378884062,0.05593412833617264
60226112569,John Adams Academy - Roseville,38.753768,-121.26631,1571.0,75.0,4,1,20.946666666666665,0.10491146007350485,0.05182282793867121
60226212761,Aspire Firestone Academy Charter,33.951793,-118.189315,346.0,16.0,1,1,21.625,0.023053792181757432,0.05355621805792164
60226312194,ICEF Innovation Los Angeles Charter,33.997377,-118.291876,268.0,13.0,1,1,20.615384615384617,0.01784163047109923,0.05097628095924519
60226403194,Montague Charter Academy,34.244481,-118.415022,842.0,40.0,1,1,21.05,0.05619779485466088,0.05208688245315162
60226511312,CATCH Prep Charter High Inc.,34.00919,-118.32751,197.0,10.0,3,1,19.7,0.013097226862679586,0.048637137989778534
60226611641,Alliance Ouchi-O'Donovan 6-12 Complex,33.993479,-118.322093,974.0,42.0,3,1,23.19047619047619,0.06501837621115937,0.05755658311024581
60226708521,Tree of Life Charter,39.167164,-123.207027,86.0,3.0,1,1,28.666666666666668,0.00567991981289676,0.07155025553662693
60226813641,Rocklin Academy Gateway,38.80389,-121.29861,1168.0,53.0,1,1,22.037735849056602,0.0779819579017708,0.05461090932467616
60226912635,Credo High,38.321835,-122.681327,403.0,30.0,3,1,13.433333333333334,0.026862679585699965,0.032623509369676326
60227013114,Citizens of the World Charter School Silver Lake,34.069277,-118.275479,798.0,40.0,1,1,19.95,0.05325760106916138,0.049275979557069846
60227114131,Temecula International Academy,33.546466,-117.125722,280.0,14.0,1,1,20.0,0.018643501503508186,0.04940374787052811
60227214331,Tomorrow's Leadership Collaborative (TLC) Charter,33.794463,-117.841227,172.0,12.0,1,1,14.333333333333334,0.011426662211827598,0.03492333901192505
60227413913,Cabrillo Point Academy,32.939953,-117.030136,4149.0,145.0,4,1,28.613793103448277,0.27718008686936185,0.07141514421664807
60227505339,McGill School of Success,32.72512,-117.129644,126.0,5.0,1,1,25.2,0.00835282325425994,0.0626916524701874
60227611935,KIPP Bridge Academy,37.810199,-122.27924,537.0,26.0,1,1,20.653846153846153,0.035816906114266626,0.051074564277290006
60227712465,Architecture Construction & Engineering Charter High (ACE),34.206266,-119.07449,263.0,14.0,3,1,18.785714285714285,0.017507517540928833,0.04630080311511317
60227811519,Twin Rivers Charter,39.164292,-121.623934,464.0,23.0,1,1,20.17391304347826,0.030938857333778817,0.04984815939560033
60227912848,Alliance Renee and Meyer Luskin Academy High,33.976628,-118.325831,523.0,25.0,3,1,20.92,0.03488138990978951,0.05175468483816015
60228011390,King-Chavez Arts and Athletics Academy,32.709802,-117.126723,237.0,10.0,1,1,23.7,0.015770130304042767,0.05885860306643952
60228113800,Yosemite-Wawona Elementary Charter,37.54485,-119.64805,14.0,1.0,1,1,14.0,0.0008686936184430338,0.034071550255536626
60228208409,Valley College High,37.664175,-121.042599,110.0,9.0,3,1,12.222222222222221,0.007283661877714668,0.029528676888131742
60228408546,OCSA,33.753875,-117.867918,2217.0,135.0,3,1,16.42222222222222,0.1480788506515202,0.04026121521862578
60228511951,SAVA - Sacramento Academic and Vocational Academy,38.64625,-121.48892,169.0,12.0,3,1,14.083333333333334,0.011226194453725358,0.03428449744463374
60228614366,Rocketship Delta Prep,38.00585,-121.79716,586.0,17.0,1,1,34.470588235294116,0.03909121282993652,0.08638140094197816
60228711981,Summit Preparatory Charter High,37.486773,-122.210203,430.0,26.0,3,1,16.53846153846154,0.028666889408620114,0.040558249246494565
60228814348,Elite Academic Academy - Mountain Empire,33.500296,-117.161076,675.0,51.0,4,1,13.235294117647058,0.0450384229869696,0.032117446637939674
60228912572,Alliance Tennenbaum Family Technology High,34.102979,-118.239385,239.0,11.0,3,1,21.727272727272727,0.015903775476110923,0.0538175623354499
60229002633,Discovery Charter,32.64186,-117.01632,944.0,39.0,1,1,24.205128205128204,0.06301369863013699,0.06014939064342813
60229110895,Academia Avance Charter,34.107778,-118.19825,263.0,20.0,3,1,13.15,0.017507517540928833,0.03189948892674617
60229211351,Oakland Unity High,37.77383,-122.18458,376.0,15.0,3,1,25.066666666666666,0.02505846976277982,0.062350936967632026
60229313702,Da Vinci Connect,33.919336,-118.375083,659.0,20.0,4,1,32.95,0.043969261610424325,0.08249574105621807
60229414433,San Diego Mission Academy,32.83587,-117.123827,130.0,7.0,3,1,18.571428571428573,0.008620113598396257,0.04575322462886348
60229514247,Baypoint Preparatory Academy - San Diego,33.138598,-117.150055,182.0,10.0,1,1,18.2,0.012094888072168393,0.04480408858603067
60229609067,Long Valley,40.045701,-120.123186,246.0,14.0,4,1,17.571428571428573,0.01637153357834948,0.04319785835969823
60229712253,New Millennium Secondary,33.867695,-118.295449,186.0,10.0,3,1,18.6,0.012362178416304711,0.04582623509369677
60229814132,Sparrow Academy,32.756092,-117.012789,369.0,15.0,1,1,24.6,0.024590711660541262,0.06115843270868826
60229914157,Blue Oak Academy,36.299375,-119.242323,313.0,13.0,1,1,24.076923076923077,0.02084864684263281,0.059821779583278736
60230010530,ICEF View Park Preparatory Middle,33.994506,-118.331256,296.0,14.0,2,1,21.142857142857142,0.019712662880053456,0.052324166463859824
60230114293,Savant Preparatory Academy of Business,34.145711,-117.247419,192.0,6.0,1,1,32.0,0.012763113932509187,0.08006814310051108
60230208306,Holly Drive Leadership Academy,32.722722,-117.091953,113.0,6.0,1,1,18.833333333333332,0.007484129635816906,0.046422487223168656
60230311190,Sacramento Charter High,38.556501,-121.466809,407.0,18.0,3,1,22.61111111111111,0.027129969929836285,0.056076093128904034
60230404403,Paradise Charter Middle,39.773296,-121.597659,143.0,6.0,2,1,23.833333333333332,0.009488807216839291,0.059199318568994894
60230511732,California Montessori Project - Capitol Campus,38.553699,-121.399535,345.0,15.0,1,1,23.0,0.022986969595723352,0.05706984667802385
60230608391,Shasta Charter Academy,40.57618,-122.37262,233.0,14.0,3,1,16.642857142857142,0.015502839959906447,0.04082501825261621
60230714151,Animo City of Champions Charter High,33.952524,-118.325036,343.0,20.0,3,1,17.15,0.022853324423655196,0.04212095400340715
60230808472,W.E.B. DuBois Public Charter,36.706236,-119.800537,348.0,19.0,4,1,18.31578947368421,0.023187437353825592,0.04509997310140769
60230911884,Inland Leaders Charter,34.028958,-117.038336,998.0,44.0,1,1,22.681818181818183,0.06662211827597728,0.05625677559238037
60231000101,Sylvia Cassell Elementary,37.3447,-121.8298,292.0,14.0,1,1,20.857142857142858,0.01944537253591714,0.0515940618155269
60231000102,Horace Cureton Elementary,37.368,-121.8147,276.0,12.0,1,1,23.0,0.018376211159371866,0.05706984667802385
60231000103,A. J. Dorsa Elementary,37.3401,-121.8374,313.0,15.0,1,1,20.866666666666667,0.02084864684263281,0.051618398637138
60231000105,Joseph George Middle,37.371,-121.8155,422.0,23.0,2,1,18.347826086956523,0.028132308720347478,0.045181838382342056
60231000106,Aptitud Community Academy at Goss,37.35,-121.8319,410.0,20.0,1,1,20.5,0.02733043768793852,0.05068143100511074
60231000107,O. S. Hubbard Elementary,37.330713,-121.838138,467.0,21.0,1,1,22.238095238095237,0.031139325091881054,0.05512290094913604
60231000108,Linda Vista Elementary,37.3779,-121.8242,433.0,20.0,1,1,21.65,0.02886735716672235,0.053620102214650765
60231000109,Lyndale Elementary,37.3602,-121.8257,289.0,13.0,1,1,22.23076923076923,0.0192449047778149,0.05510418031712751
60231000111,Cesar Chavez Elementary,37.349314,-121.845285,446.0,20.0,1,1,22.3,0.029736050785165384,0.05528109028960818
60231000112,Millard McCollam Elementary,37.381,-121.8326,424.0,21.0,1,1,20.19047619047619,0.028265953892415634,0.04989048430275006
60231000113,Donald J. Meyer Elementary,37.3349,-121.8268,269.0,13.0,1,1,20.692307692307693,0.01790845305713331,0.051172847595334824
60231000116,Ocala Middle,37.3417,-121.8155,376.0,23.0,2,1,16.347826086956523,0.02505846976277982,0.040071105844011565
60231000120,Thomas P. Ryan Elementary,37.3501,-121.8235,244.0,14.0,1,1,17.428571428571427,0.016237888406281323,0.04283280603553176
60231000121,San Antonio Elementary,37.3506,-121.8521,253.0,12.0,1,1,21.083333333333332,0.016839291680588037,0.05217206132879046
60231000122,William Sheppard Middle,37.3745,-121.8427,503.0,24.0,2,1,20.958333333333332,0.03354493818910792,0.0518526405451448
60231008782,Ben Painter Elementary,37.3758,-121.8436,311.0,14.0,1,1,22.214285714285715,0.02071500167056465,0.055062058895108304
60231011445,Lrng in an Urban Comm with High Achievement (L.U.C.H.A.),37.35086,-121.851684,248.0,11.0,1,4,22.545454545454547,0.01650517875041764,0.05590831655567602
60231011446,Renaissance Academy,37.3363,-121.8296,414.0,21.0,2,4,19.714285714285715,0.02759772803207484,0.04867364322219519
60231011793,Adelante Dual Language Academy,37.3455,-121.8127,489.0,24.0,1,4,20.375,0.03260942198463081,0.05036201022146508
60231012063,Russo/McEntee Academy,37.3691,-121.8369,339.0,16.0,1,4,21.1875,0.022586034079518875,0.05243824531516184
60231013126,Renaissance at Mathson,37.3511,-121.8426,487.0,24.0,2,4,20.291666666666668,0.03247577681256265,0.05014906303236798
60231014147,Adelante Dual Language Academy II,37.344463,-121.839744,292.0,14.0,1,4,20.857142857142858,0.01944537253591714,0.0515940618155269
60231111221,Opportunities for Learning - Capistrano,33.498069,-117.659584,95.0,4.0,4,1,23.75,0.0062813230872034755,0.05898637137989779
60231208762,Rocklin Academy,38.80289,-121.287302,420.0,15.0,1,1,28.0,0.027998663548279318,0.06984667802385008
60231305058,Excelsior Charter,34.473265,-117.266675,1952.0,68.0,3,1,28.705882352941178,0.13037086535248915,0.07165046597855497
60231413849,River Charter Schools Lighthouse Charter,38.592382,-121.536934,498.0,21.0,1,1,23.714285714285715,0.033210825258937524,0.05889510829885618
60231512450,Wonderful College Prep Academy,35.78434,-119.212175,1974.0,92.0,4,1,21.456521739130434,0.1318409622452389,0.053125694393007926
60231611478,California Virtual Academy @ Sonoma,34.275884,-118.797998,861.0,24.0,4,1,35.875,0.05746742398930839,0.08997018739352641
60231714034,Citrus Springs Charter,33.764921,-117.85065,388.0,15.0,4,1,25.866666666666667,0.02586034079518877,0.06439522998296424
60231810560,Learning for Life Charter,36.673484,-121.764393,134.0,2.0,3,1,67.0,0.008887403942532575,0.16950596252129474
60231911842,Magnolia Science Academy 2,34.187102,-118.506941,504.0,19.0,3,1,26.526315789473685,0.033611760775142004,0.06608087510086973
60232013525,Hollister Prep,36.847721,-121.411362,535.0,20.0,1,1,26.75,0.035683260942198466,0.06665247018739354
60232114004,Aspen Meadow Public,36.7884,-119.79432,270.0,14.0,1,1,19.285714285714285,0.01797527564316739,0.04757848624969579
60232214281,Stella Elementary Charter Academy,34.031573,-118.352315,222.0,12.0,1,1,18.5,0.014767791513531574,0.04557069846678024
60232311139,Learning Choice Academy,32.911816,-117.111238,172.0,16.0,4,1,10.75,0.011426662211827598,0.025766609880749577
60232413774,Design Tech High,37.532718,-122.263826,562.0,25.0,3,1,22.48,0.03748747076511861,0.05574105621805793
60232510893,James Jordan Middle,34.21447,-118.5721,415.0,17.0,2,1,24.41176470588235,0.02766455061810892,0.06067742258743361
60232614321,Entrepreneur High,34.134885,-117.222551,643.0,26.0,3,1,24.73076923076923,0.04290010023387905,0.06149259599004063
60232813918,California Pacific Charter - San Diego,33.666051,-117.869677,272.0,33.0,4,1,8.242424242424242,0.01810892081523555,0.01935883537246399
60233014244,Pivot Charter School - North Bay,38.466,-122.728788,366.0,22.0,4,1,16.636363636363637,0.024390243902439025,0.0408084249651541
